Id,Price
13904,145794.43173075022
3711,175232.70042790304
16563,127363.44537262432
14494,174095.18924561585
3006,208192.40255079398
15299,122831.01847952927
92,289209.66672402405
8066,177055.67378263242
16071,207886.2798637522
10662,154702.29097347835
3883,225879.9363203776
5511,123113.10869790071
2821,270504.03745279735
9570,197723.89869898296
4326,255441.1460451998
9251,232581.0872975889
9031,200728.7553855269
12689,189818.16526933148
16380,247338.58536456904
1053,244013.5229433159
4568,179050.31308885996
16140,125039.5029773842
14356,401870.7808954998
8466,182211.44144533583
15652,141228.5860983359
3285,130682.90992966824
3198,161087.35030817694
14088,438757.9969666685
2268,123901.70717406637
15472,182424.88644491567
1203,199182.29908697924
7157,337632.9465871982
6886,185600.91034062076
5083,240019.9398436853
7467,126378.06296861226
14068,215427.7756986577
2080,180431.48319992816
10865,160053.94606867945
13516,178934.9269363249
14150,207291.55739450105
7609,107745.0288131258
2144,400365.3892437236
10357,202907.0978018507
2396,249933.2016127529
1526,377341.0022925544
10890,237316.31848637824
8638,456959.4356570834
6050,235510.67476271134
7639,122864.50985816817
10544,200324.22630793622
9577,236416.62494355245
13195,215865.66373233794
3484,227081.97368622734
16668,427239.1072400787
7171,181812.46981055615
8547,220276.73414619468
12735,230699.07130029926
9093,190789.39152555377
15323,230480.51131840554
14897,147456.49161255677
5135,140887.44016877026
5327,222362.17141640378
13133,245902.24019680836
1676,291006.68352941686
16296,273359.55179317866
1095,148006.0537540967
12528,150396.8585577079
7348,270902.7138712734
11663,175927.0783608083
1803,201832.45801788644
1510,238741.64647654622
16045,196621.3717867418
2900,151276.85624021472
3236,175715.41094847364
1318,238589.10806401944
14948,218353.79647852128
7840,286680.0505670899
15325,181556.1670945376
8700,156041.1152943336
15706,192817.8430688384
14449,165129.07547575535
16117,179118.06697709404
4529,201715.27179998864
11199,192938.79684924657
4052,400270.53249441664
821,198410.04308060408
68,247929.2346990658
554,118841.71734118389
452,196068.02510554958
11394,266234.45318770834
11393,159545.65697161376
9535,164668.42443810546
4024,181676.22468364774
10069,220100.32267989873
12007,158992.23392728646
12368,410702.2082124728
1259,350362.59439164447
1124,308307.0569576611
3707,191616.96443737167
8767,168126.84976247096
1919,166797.06767481845
16741,170366.14691423558
6664,274299.66864023305
5688,388813.5153558753
7799,170204.30014298388
14843,300821.51465770864
7532,152601.86195118152
8133,156653.7583555367
6264,323959.6269938052
4125,166843.64957281825
2410,177961.42267368047
13607,210464.59862474466
1716,268839.45343180635
1370,133734.54281985908
2273,345615.4377228076
15298,327571.6226364675
4284,235513.53412758405
12303,147351.3217084121
7808,136915.21400661304
2203,146017.88508397772
7237,138311.50147280376
15864,153661.38535164722
2844,147925.8248057795
5729,162733.45954619045
11812,340103.43031193933
1779,162799.61791672852
6442,144643.063731632
6160,205879.91187275166
8266,197805.73529432347
9903,158473.30881852756
2867,143219.17109679247
6998,179559.72692221103
13932,160603.65344516924
12587,167154.42577339435
3611,241288.5262710076
2646,289830.6910413622
1890,173875.95088843507
860,244727.14203229058
14187,193086.03544100287
12569,288246.74072268384
1276,90760.61401142958
12025,207329.87429813851
4890,323047.0549331816
14410,292468.9083008479
10352,278864.33998487476
11407,186828.05504973963
10384,174015.80818354504
7622,297638.9545573916
12578,152416.37363048497
15820,170007.35585347147
563,200362.87334853873
15226,162722.45745341864
6396,216024.54128074978
6247,145726.89528323093
3339,158638.6217399693
10975,271569.8134354142
7475,103577.46311215332
11129,212313.4767461295
3051,265720.02787209046
10232,224999.51654642224
14106,182640.76089045993
5502,212449.3894291426
4558,72802.80323894933
4181,146887.06346505965
8426,127678.63259409381
6611,169949.33580699467
14641,152107.34417526305
15539,275313.7327446513
13119,142465.7980568604
11716,175286.36646093396
7316,241386.69831656644
7791,130981.38336249594
13034,310105.07008410007
1068,252271.33268389176
4060,185275.0736485131
10172,214236.1656230758
2591,196781.13468025462
12494,334199.6469632526
7828,305381.1191330232
15284,169502.33501237596
7947,167874.39880193997
16335,210319.32359758855
10234,337498.26297285594
2797,262017.1064140147
5341,244649.8028030584
3059,279826.91571003466
1559,67956.38742559268
15320,262322.7331184594
10284,369391.0532013556
4134,219529.94503228826
4481,226669.04439906363
7222,177259.20424683474
4062,218490.72509561628
2192,217903.61979540525
9637,200574.70254370535
16236,165171.4536538686
4272,160010.2907786763
9406,276062.23652817827
14309,236815.27613250946
1946,308198.9769538842
16235,246043.7673392528
7146,170192.6364165851
16784,232623.0367936298
349,328195.1427333437
6251,175584.123996659
5128,376991.9262549602
11718,180883.4763376536
16721,87202.2011501379
12517,215056.06769792712
15961,188702.81689780953
9428,162762.69929014603
14541,148705.07535189486
10168,111320.28915344912
11270,166902.8233051587
13210,223890.85048979634
11518,157977.3021908192
12612,173769.55279362606
16352,111231.73474087927
9935,143759.92595187484
15521,239784.1407290637
11482,194696.81457681302
11443,172106.5949778582
9459,250602.40524207667
9218,173507.47560652051
854,135477.2604145264
5619,135425.15426959933
9208,164886.61102001276
4391,140854.96884253467
15207,167885.51317273415
7183,184361.29790091523
16442,217122.89999131954
7936,86890.39411363474
10606,392238.85062830365
4979,158045.9131293917
4854,286583.7257749314
16476,137400.0680376771
10516,158407.26352116957
16261,268437.26473339455
90,380679.36668151675
5433,177527.28285230917
14338,144305.84718152165
13487,213284.76981452154
8211,477049.61327420565
170,154170.3179277986
14051,126200.06173521827
10686,210421.8790245633
7595,290386.9819608034
6777,384074.5666311251
14661,182003.176353886
13991,311939.39342452394
16795,174303.30080181084
2740,139856.52201312315
7368,305937.07068085816
2413,244205.6048984266
1852,453893.3712142613
15200,349897.55805109907
8467,332308.5464421924
16379,268338.7235847591
3375,182129.62573973107
5945,487013.54988149815
2641,179111.48361637635
2837,330381.17515113985
3498,229381.42525529672
10876,168965.91611881927
1285,201370.77295021163
9285,238519.52544297284
4015,313411.4693837169
2526,178587.13391105234
7814,203119.18412480425
7117,261190.33722066478
12359,142753.62586070102
3303,269596.7805148342
13874,182593.33131122257
5484,186445.32683508168
15067,158973.0220525877
12639,210063.13527676498
3388,237449.26847654645
4256,180361.8198586874
15738,198511.56508182656
14049,189989.29976748125
15780,194627.31681278063
9564,176693.8270382061
11910,207917.67260443966
11315,217475.5618004686
1733,150996.3949044263
3910,316553.3670720565
7552,470888.82396342885
254,193035.79052480767
5222,215570.03075608442
8314,221143.6285970161
16743,174586.34427221914
10335,119737.79163108491
8226,275006.53497555153
12254,206295.4047241646
13152,224321.83330978124
15020,200446.27772396558
16349,232733.3309696926
11924,159218.72953559342
12543,179933.9147553365
14114,214519.1526164712
12318,258491.507360776
15383,183890.60350108298
6679,194855.70005707658
635,183018.39572162103
15993,263174.9128669803
11375,196987.3614030187
11216,181159.8380882832
15401,218545.43063455983
11301,149026.25384919107
13804,269193.63250356185
10839,185645.2553337544
1588,316007.4587239882
3596,195183.07125802612
5816,183224.66938899102
8099,146107.8575442311
6551,199462.41096261996
14075,477588.998096591
13431,195499.7475691309
9481,302139.5606585512
5295,157847.12271895373
15859,334553.8450341958
10634,298683.74994906795
444,211013.41351902834
11686,254224.49417116572
1213,210632.68570012524
13970,178740.41062507164
6849,444591.14951690607
9911,235745.9674091239
5649,151122.01475885586
7184,253151.71042043273
5877,279934.8439750257
1655,348261.81778259267
15301,216306.24228010135
12389,247556.78040199715
5241,262772.88808336185
7048,164369.14782654512
10574,129970.74497756471
8593,158533.8967142917
4752,179002.07627890023
14663,181317.89453363046
10994,208314.72799718863
87,74023.85854829827
5132,126785.84961811917
6372,422337.22260476364
7411,272460.06498247985
3319,239262.10518695184
9355,127436.1092713828
5139,251490.61965199094
56,283443.2329825794
3249,166081.2350240695
5047,81318.59455997162
13238,329420.5889783615
2190,270760.54079174076
15599,179232.8887017174
6542,157034.82656971828
1968,200586.67725054402
5630,192699.18715075997
9157,316759.1696684823
789,195932.33528444945
1413,272168.2373673974
12514,242728.07966518422
13459,143428.3620627791
1345,212356.12978606028
4034,205181.56023142464
15169,148549.63105517486
6770,242167.46137401543
3334,173615.75646359986
12998,160543.65015757259
15870,231622.84417190574
1871,164647.78909856133
5770,157254.98245860066
13196,106129.28505243985
7633,212072.10403699448
10699,193038.4086758408
15470,193565.7927863368
1903,501806.4933174279
13860,188550.7944418482
7649,245962.76828478332
11043,235790.1605038618
2922,220132.05605875605
7538,280842.9401629755
9477,131838.24887324878
117,470298.67098428257
1457,249545.00731159345
7082,176000.81594335238
3053,251611.61247001906
12522,131383.42387063502
5744,458651.3293358108
13566,351011.9213176668
1464,145137.24612549852
3852,120503.351762634
9557,231309.22001627067
14719,410269.471567517
13978,130876.80430312558
3286,157694.67058414198
13019,363331.6193258265
1421,145945.47202468157
13502,192054.12801896798
14811,130299.94460393654
9297,289306.41692847986
7749,510534.08661181916
16555,143956.98124958933
14576,186438.1220705784
12766,157391.0323183542
4679,195481.7624162238
10033,186463.36554374744
11231,241123.9277047802
15112,157530.72432970218
10617,182078.57173647612
2175,172877.06060762986
16502,498061.1434906553
10106,181616.9184593315
12561,160825.69705781955
15907,281406.88875735726
8069,119577.8805741871
8316,127280.74300415911
12343,242443.30367228627
12092,141492.75934565588
1527,165410.78791477304
10010,208109.00314759556
655,104240.26535977432
10549,141218.3174794583
3248,117149.38320153736
13499,296144.0928730419
14959,199432.97608052296
6070,157853.49852701885
11360,240730.86996948777
12102,201466.5068148684
11870,311431.3698104149
3713,135064.6617980525
3230,148202.11864343286
7742,234722.77692682753
15092,331624.1924007079
8728,287976.1667863076
3386,146916.51795799474
9409,150530.92756503503
16545,248486.8514638181
3127,171291.12376787778
11344,176432.37464347255
2112,228930.89373730076
7310,198557.0265675621
6313,227733.83914473344
3681,400826.47768598807
5114,398064.472646981
270,157833.43829232463
14350,181458.5203608744
12223,342925.6693673101
1066,181234.22533966266
16116,332273.5589731679
11410,496942.7634058859
4088,165096.2461504576
5956,182268.347309459
14669,162248.69923402896
13871,137477.49674347133
4126,237606.17404557974
12114,207766.0679391201
16607,148836.65387614642
4266,222266.3919201788
13518,194530.41418795212
11856,279807.9962903076
3885,239146.5639470028
8891,149407.9256781442
4964,162748.99919665206
7696,157498.95853834998
6894,141246.8197370133
9766,162930.2042224601
4800,163815.48126319368
2840,200886.5040400982
4743,175459.4647564489
13562,490412.61908354005
8301,205034.6402443719
5405,175006.69311611995
1535,173483.37063581526
9073,127468.83542634617
1698,329667.54379281704
12262,244291.1394065072
6794,180270.80158763507
12701,176027.13622396573
8432,173839.44836643623
13540,136465.05953595656
8629,157262.5174274434
1440,189180.43340504266
8596,198071.23250830168
9575,277401.02709460293
14976,122797.70115917956
3149,204966.21374772242
5157,199150.69239372064
10748,181369.79046530838
9719,342951.97142383707
6376,178919.07123085664
9733,181411.28113715287
4749,225988.53326916462
4994,359686.0358782127
538,181832.8156055591
5512,143231.15188043495
9778,147325.85822720878
9761,146431.99609518636
3174,387849.03513119015
13429,198086.5385025146
10467,69843.37171024331
14129,201393.49150188343
13608,184979.71392515884
11106,146201.07003898252
12048,177585.47558564376
1054,367306.10352229374
3582,252579.85447242527
1566,152294.494432322
11529,145712.64120733752
11859,147809.71602676454
10582,147611.21126165375
14907,497255.8101983966
14039,171847.09627649953
10489,152148.5795320952
3331,312839.54509889
10153,246567.96991778957
5271,170472.19571424884
11871,402297.4512923839
776,136064.3292834229
3994,102486.92266438145
9433,69798.50606841131
14275,144824.33435572952
8030,256354.24173140313
8169,257110.47186747903
8053,182471.70303987787
4822,241364.16585049056
13197,235134.16516628963
13634,260137.34610751044
8951,174676.77147007457
12176,267991.3062638715
15471,147035.1248758983
14962,141502.57771208798
12512,133855.02805688948
8697,517665.9029668039
7095,238088.5848576443
13639,203697.64866713356
16660,175884.18332505238
5848,144723.6438859794
5386,188621.04596179345
10880,311415.9923159413
3954,179084.1349530713
13426,287340.89113831456
5966,195116.46736798048
16315,291079.3023958672
7455,175160.29311692566
11071,240124.62227552716
14740,211102.70189430384
16087,179425.48059029088
8931,249531.67355595532
15289,170071.11786879625
16089,253951.65538808613
12128,182503.50688398056
4724,228623.94664286336
8585,193397.63329080798
7188,211765.83857333305
5423,155171.220387107
10488,200713.5480784205
5980,228506.33584931627
8376,239636.41413672522
12397,144330.19757616546
16496,206979.2953528709
4891,239221.90026099852
9710,146564.631052241
6339,171319.55961724356
244,231320.23198993513
5002,231403.92075186106
5358,173352.85154814518
7636,157006.23199512123
9361,322188.48004520906
3601,120404.64450162249
15755,169239.4100436703
172,180354.93965534068
3037,329078.99705796596
577,234665.009465205
3607,186388.12154578595
2515,110620.54918776893
10413,160012.5557848234
10511,243247.1446761261
4637,428221.88980418775
12736,269149.7455852569
9534,234178.01439640627
11641,168913.53922209426
10419,259367.14454537045
15313,154916.43237149875
14915,203437.13698959321
12409,389487.4023116163
9405,122046.85638734528
14066,205070.5724043818
14108,191768.66522934
11931,232594.90725201427
11464,301696.8267323737
926,149448.0146437601
11190,216673.82652386688
10260,182428.51249829016
12712,208385.1139715818
1234,225510.59497314587
11608,125772.74550349858
3776,252679.23677041172
4881,204955.69366614654
10266,204219.58199634607
3262,246553.84371567014
3576,402782.3210187115
16604,423783.5946182156
8041,157829.47336803787
10691,242166.1096186364
8357,192582.10761446186
11661,148261.16716155774
4453,238088.91576215345
15936,216790.89840086226
8463,240237.46762857022
15770,227944.0796843856
466,174276.4744161753
14965,91496.88723371571
11227,171205.60423854666
9894,294898.81752138195
11746,197520.9525514961
4118,144958.73401988106
756,336064.1857823685
15589,172867.54717459626
109,332769.0324651486
5778,213426.71531575822
1731,88658.10057225107
3450,147056.13716243842
2961,207868.62368077476
222,174690.6476122102
11454,355160.20712865907
7339,184028.01345041906
12096,125236.254329737
14074,199384.91158098885
4058,445027.14312705136
6603,271946.4612239076
3289,117948.44145054984
16681,260579.1665220861
8200,298411.4420887063
3343,313120.3931351793
7802,184734.97477192234
2082,378586.5050987132
217,252696.5594073669
1720,177647.21627747684
7224,252199.98151373328
6176,144154.90205231082
12571,262712.1570205447
16666,287544.48244517285
8908,203750.32196103508
6914,184486.88138263975
5428,178597.5774846099
381,181888.887856581
3991,176757.19331034244
16365,283235.4762955898
1046,206193.1096865445
391,157804.8795364029
9212,333405.73014399625
3022,181515.34388134454
9961,109067.85748711284
6764,266086.6838550352
7720,172369.4569195507
4809,229329.50891700637
8877,296937.38975499436
7817,179261.78460917843
10614,131337.65803222585
5553,267488.0012038227
16488,135927.12119113698
11002,167633.75559387056
13592,259832.2019513952
15050,230881.7038938379
13553,261592.18026923173
9041,204175.19367824827
5461,424078.56998232816
16274,432057.7897243717
2138,125066.37442840097
6245,157421.66100609401
8245,174340.74552163892
6491,216314.30239306187
13218,199779.14586494857
13101,102527.88695557216
10462,144905.46263387313
4079,193092.54057572706
1506,454577.0027620845
14107,127707.40054854947
12215,274892.68549050565
11576,322274.2988765716
10567,224572.52994990282
12713,214557.17039675894
1468,466436.3019156802
2549,252386.85037764732
4172,222406.30601119253
12380,223172.40322578186
3513,102578.82712815359
8165,269253.27846782986
1127,198787.72124694273
14601,409748.82678918797
15526,297838.5840515949
986,283211.8032372812
14968,210041.54216990172
9348,215297.91413449458
6317,270271.2672517394
7497,91308.70597203657
5079,362715.19760331535
528,173837.48454814934
10964,159240.86132618357
5812,321351.368107691
11022,193354.02639447566
16251,139928.15132530147
5863,114517.0122964541
8664,227858.45886420837
5396,218369.2631386505
6917,249790.1947566652
12776,127509.4692214489
473,245022.85028033247
13333,214132.73631377955
13023,184759.33808703578
7357,213065.59228957677
10955,397503.2253782671
11914,382458.5071946798
12535,165759.2154937613
11205,179087.77993118836
13209,190176.6787679356
16119,283459.85192266625
2174,226886.4125062369
4834,195301.45995944145
10151,181612.65777758503
5584,216803.1000323456
6672,212610.53554668016
12858,294591.6662147114
5106,173846.95051613112
8884,184317.5738434843
13766,174702.94291200826
12556,132762.5698669058
12910,228544.80621770155
6258,127385.13890694913
7100,221838.7067788739
1793,175399.5683273887
3335,179067.03011081065
12835,191435.0110714503
10591,168788.5094174867
15707,234772.8152525309
16389,166027.01576167578
7440,363348.8548379035
6293,182530.26303738315
3937,192258.81242000955
16527,200905.40733746337
5102,248726.03038512706
10734,356132.3293972054
7986,160233.8946159818
6495,164243.81957940562
9571,227289.54688047807
5131,197665.70861803505
10761,378528.4579624756
143,382590.31316155195
13829,179816.17103972886
13662,240240.2136147366
1771,149937.47575925462
5448,198103.47823821392
8594,180747.1273483313
12038,283329.8930983196
16471,166651.4565874864
16764,146229.0682909302
1282,174017.78104408312
15101,271918.5851746785
9473,146041.4011284637
2324,396884.4562919576
14448,235735.42257169847
6000,72739.7687692885
2077,145072.42168893234
12960,238681.3157946777
15837,202537.1583350566
8805,239224.2941031523
9987,234294.68172480576
1580,284753.15545903856
11089,127587.2328011511
10926,223421.28365933886
12773,443175.64983046113
6490,280223.14032595063
10858,128658.02398327754
2831,121741.563846654
16326,160465.50314761905
371,239927.15312266088
8852,198312.03856275036
6713,290684.13136033254
4230,187965.08740303718
3639,216679.40828072303
3642,194649.20746376706
5149,190981.36306757128
2861,198516.49467549127
13300,87637.36921902721
2807,388794.76971986634
5919,105096.34950882247
12716,488672.2587174616
4271,236770.46907027223
16055,250181.45715346347
3747,227840.5019628226
5857,262365.88694454415
6884,364185.60372003
16027,286217.5758812491
3512,305415.365346478
5181,180334.54004159782
16732,260366.791058464
1908,181816.58626641685
12082,181506.76430174542
7286,139262.14620866376
8216,145577.63534811774
6929,325196.63537253725
3950,303126.33087586344
12479,164485.66743439256
877,139195.90906225482
1366,199000.09149423166
384,140084.57758296735
5767,204022.23312404146
6910,154997.02777229968
187,204772.06110003582
10164,307529.5494636058
8603,261433.67367339414
15834,193491.49106493403
3078,129109.5133406689
3479,262170.9731659362
6671,245481.32010474824
6078,176832.17724601406
16271,150377.25627277425
16191,170982.57185434244
11544,173128.05639898404
7781,200891.68632717378
14918,320610.8141424011
6238,203786.99511459563
12989,201223.0452949917
11907,165458.03957887512
9696,153365.53698099338
14084,332854.556763093
3895,160488.26917675414
4367,185185.26378059175
8453,65519.09258505747
7638,341823.48217449884
8373,238679.75160010793
4674,178737.15641557553
15787,147249.04853874413
5903,251028.98565232294
13679,197859.11258835136
9018,353633.54841437767
15823,249450.3446302397
13289,146857.47628964114
9896,185926.48550650265
14436,198403.71141024094
5547,256266.6985616905
4048,409054.1885929306
16579,211146.80505039045
8550,206630.51430828075
9385,271766.59530187293
5242,178849.784246697
31,202599.67334300053
6144,275476.55407685286
3990,201467.5607016052
2523,87398.59030316226
12608,276068.402255447
7234,175110.81828549955
15264,204015.67637702642
9623,195982.94987928777
3161,331118.69574606005
7425,127295.761114263
13021,279327.12367499416
4044,148756.2500928845
15411,236764.76250205838
979,289599.011337337
5514,238778.2788592204
4817,173431.9890496252
2115,183382.92203820424
10571,271476.3426980991
8992,246920.03790911054
15546,176941.98632573854
11359,144932.750450497
11972,182846.72107332252
12838,161731.929857029
5948,127698.07247252401
422,281377.0461900985
4855,148674.88104257148
16197,129572.49190136905
8926,419278.0563832673
5703,174401.6705381583
8848,215503.77474268802
7039,313479.7479154439
3806,160052.35813394422
15154,220567.52947110115
13132,178852.8392920289
7438,190890.9258249374
4398,221234.2217890519
2440,189088.8398983317
3751,159832.26087008318
1476,178899.48765862602
2264,298999.9548576217
16444,169212.2538124494
10704,177557.75193349263
4033,146260.47705402385
4508,118863.94469990698
16290,253122.51817406985
10387,205328.37739742268
5457,154631.5085861381
4910,280594.67408242496
7451,200986.11329057743
10732,175348.23746555427
8015,146237.85927421012
6148,178765.8298938614
5892,239635.90080263844
7825,210270.23363284336
6851,215987.34499364806
6633,197365.5458572812
2139,264469.4458795123
10213,260502.06607549734
2830,205473.80789468787
13907,131356.29328888166
15897,354585.7562099888
8311,179115.55566044792
14230,195264.32159655675
3878,202293.4728174261
13732,180458.81014296514
12110,177289.71932696205
10675,386015.8788626698
12946,130340.00711524666
16754,208256.1980584637
4394,269805.2964691925
16728,174769.74792213706
14378,321332.84620335145
9949,177278.33615538245
994,170424.78229056922
13258,156538.38789878815
5883,371156.75380673853
6933,363655.74168369477
13193,228825.83639261892
13286,175412.82755447514
13407,405258.28304053866
7512,121648.86916852865
7221,193934.33389966493
14428,139892.78248824566
1740,191725.21685035675
3,146946.9623331995
12952,226533.85389008446
11537,138091.80812607336
2558,139577.07171302565
14081,272972.18003706617
3517,211697.1614045942
7149,239713.70779592302
15777,131076.29413384775
8995,230560.49924389058
826,416838.9101002003
509,273795.0406371451
14875,334421.0018507069
6591,156811.0780722848
11283,125313.61216631839
9897,238314.7075849313
14902,176913.08046654443
14291,180622.77460295957
3162,235462.51950735567
4206,192685.8494908687
11580,197805.34638830635
2007,235997.00491209785
14939,325147.4089969079
13572,246583.6192643415
